URLLength,DomainLength,IsDomainIP,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label,FILENAME,URL,Domain,TLD,Title
28,21,0,100.0,0.785714286,0.0094423,0.053460665,2,2,0,0,0.0,14,0.5,0,0.0,0,0,0,2,0.071,1,803,9381,1,0.0,0.0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,38,12,35,101,0,106,1,628582.txt,https://www.vivimaurey.com.br,www.vivimaurey.com.br,br,vivimaureycom
18,11,0,100.0,1.0,2.37e-05,0.059117455,2,1,0,0,0.0,5,0.278,0,0.0,0,0,0,1,0.056,1,789,336,1,0.0,0.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,33,12,24,91,12,23,1,847985.txt,https://www.faeg.ad,www.faeg.ad,ad,feg
26,19,0,100.0,1.0,0.0799628,0.061752584,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1301,8047,1,100.0,100.0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,63,8,10,128,1,136,1,47316.txt,https://www.thedialogue.org,www.thedialogue.org,org,thedialogue
24,17,0,100.0,1.0,0.0384199,0.05956542,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1296,4814,1,100.0,100.0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,58,10,25,249,4,250,1,824418.txt,https://www.stacksmag.net,www.stacksmag.net,net,stacksmag
21,14,0,89.45454545,1.0,0.5229071,0.070046238,3,1,0,0,0.0,9,0.429,0,0.0,0,0,0,1,0.048,0,5,30,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw172225.txt,http://www.avafoo.com,www.avafoo.com,com,0
36,30,0,72.60215054,0.481481481,0.0129268,0.060801268,2,1,0,0,0.0,26,0.722,0,0.0,0,0,0,3,0.083,0,9,50,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7963172.txt,http://dev-webconnect.pantheonsite.io,dev-webconnect.pantheonsite.io,io,dev-webconnectpantheonste
37,30,0,100.0,0.565217391,0.0326503,0.058358855,2,1,0,0,0.0,23,0.622,0,0.0,0,0,0,2,0.054,1,358,748,1,95.65217391,95.65217391,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,5,9,4,30,0,7,1,255023.txt,https://www.ergotherapie-scheinfeld.de,www.ergotherapie-scheinfeld.de,de,ergotherapie-scheinfel
24,18,0,78.10650888,1.0,0.5229071,0.075135752,3,1,0,0,0.0,12,0.5,0,0.0,0,0,0,1,0.042,0,2,2826,1,100.0,100.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,mw78151.txt,http://www.forecareer.com,www.forecareer.com,com,forecareer
31,10,0,30.48611111,1.0,0.5229071,0.030701208,3,0,0,0,0.0,16,0.516,5,0.161,0,0,0,3,0.097,0,9,97,1,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8107521.txt,http://njacqu.com/f/f02330kdlfk,njacqu.com,com,njacquff02330kdlfk
31,24,0,100.0,0.470588235,0.0100856,0.043052481,2,3,0,0,0.0,15,0.484,1,0.032,0,0,0,3,0.097,1,485,2422,1,0.0,0.0,1,0,1,0,0,1,0,3,0,1,1,0,0,0,0,0,1,8,4,9,40,0,51,1,740036.txt,https://www.ww2places.qld.gov.au,www.ww2places.qld.gov.au,au,ww2plcesqldgov
19,12,0,100.0,1.0,0.0799628,0.070317112,3,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,1838,17203,1,100.0,100.0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,45,27,30,50,4,22,1,420171.txt,https://www.mile.org,www.mile.org,org,mile
25,18,0,100.0,0.818181818,0.0022733,0.057090841,2,2,0,0,0.0,11,0.44,0,0.0,0,0,0,2,0.08,1,3379,536,1,0.0,0.0,1,0,1,0,0,1,0,5,0,1,1,1,0,0,0,0,1,138,17,58,526,3,103,1,761823.txt,https://www.kihoilbo.co.kr,www.kihoilbo.co.kr,kr,ihoilboco
23,16,0,100.0,1.0,0.5229071,0.067312233,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,186,690,1,100.0,100.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2,1,1,0,0,17,1,808220.txt,https://www.camgenpa.com,www.camgenpa.com,com,camgenpa
86,7,0,11.68701471,1.0,0.0129268,0.036032584,2,0,0,0,0.0,59,0.686,14,0.163,0,0,0,5,0.058,1,233,28254,1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,2,1,0,oph14080.txt,https://ipfs.io/ipfs/qmu9i1hitmsbkvp6eznxbu8zo5enb26dkcxcaqz9asof4k/index2bol0205.html,ipfs.io,io,ipfsipfsqmu9i1hitmsbkvp6eznxbu8zo5enb26dkcxcaqz9asof4kindex2bol0205html
24,17,0,100.0,1.0,0.0075051,0.058331726,4,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,224,217,1,100.0,100.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7,3,4,0,0,12,1,258875.txt,https://www.messbook.info,www.messbook.info,info,messbook
26,20,0,66.33333333,1.0,0.5229071,0.064834126,3,1,0,0,0.0,14,0.538,0,0.0,0,0,0,1,0.038,0,2,2826,1,100.0,100.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,mw207166.txt,http://www.sablefareast.com,www.sablefareast.com,com,sablefareast
28,22,0,53.8638985,1.0,0.0002752,0.065193932,3,1,0,0,0.0,16,0.571,0,0.0,0,0,0,1,0.036,0,2,37,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw50210.txt,http://www.gordinhobololo.top,www.gordinhobololo.top,top,0
30,23,0,100.0,0.6875,0.028555,0.049594777,2,2,0,0,0.0,15,0.5,0,0.0,0,0,0,3,0.1,1,2314,222,1,0.0,0.0,1,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,1,22,2,8,33,0,9,1,891037.txt,https://www.bnpparibas-pf.co.uk,www.bnpparibas-pf.co.uk,uk,bnpparibas-pfco
18,11,0,100.0,1.0,0.0016589,0.048917218,2,1,0,0,0.0,5,0.278,0,0.0,0,0,0,1,0.056,1,1562,1296,1,100.0,100.0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,39,7,16,73,4,24,1,98070.txt,https://www.nchr.gr,www.nchr.gr,gr,nchr
32,24,0,53.125,0.6,0.001502,0.0493627,3,1,0,0,0.0,19,0.594,2,0.062,0,0,0,3,0.094,1,4,520,1,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,7811675.txt,https://nowsupport-3ece3.web.app/,nowsupport-3ece3.web.app,app,nowsupport-3ece3web
30,23,0,100.0,0.6,0.5229071,0.07526079,3,1,0,0,0.0,16,0.533,0,0.0,0,0,0,2,0.067,1,483,1024,1,86.66666667,86.66666667,0,0,0,1,0,1,0,4,0,1,0,0,0,0,1,0,1,1,2,10,3,0,13,1,231765.txt,https://www.colorear-online.com,www.colorear-online.com,com,lorear-online
26,19,0,100.0,1.0,0.5229071,0.059697985,3,1,0,0,0.0,11,0.423,2,0.077,0,0,0,1,0.038,1,1653,17310,1,100.0,100.0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,35,8,18,135,1,132,1,134530.txt,https://www.perimeter81.com,www.perimeter81.com,com,perimeter81
26,20,0,74.44444444,1.0,0.0017496,0.047423587,3,1,0,0,0.0,14,0.538,0,0.0,0,0,0,1,0.038,0,2,35,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw77230.txt,http://www.olympushotel.xyz,www.olympushotel.xyz,xyz,0
30,23,0,100.0,1.0,0.5229071,0.061534131,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,1396,13688,1,100.0,100.0,0,1,1,0,0,0,0,5,0,1,1,1,0,0,1,0,1,66,33,110,126,6,163,1,744902.txt,https://www.shootandsellapp.com,www.shootandsellapp.com,com,shootandsellapp
26,19,0,100.0,1.0,0.0384199,0.064780445,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,978,18587,1,100.0,100.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,41,6,11,63,4,9,1,165084.txt,https://www.codeweavers.net,www.codeweavers.net,net,codeweavers
26,19,0,100.0,1.0,0.5229071,0.064950757,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,761,8047,1,0.0,0.0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,21,15,26,112,0,121,1,38238.txt,https://www.alanzucconi.com,www.alanzucconi.com,com,alanzucni
25,18,0,100.0,1.0,0.0015878,0.051842413,2,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,1026,2288,1,0.0,0.0,1,0,1,0,0,1,0,2,0,1,1,1,0,0,0,0,1,33,2,17,34,0,13,1,250228.txt,https://www.vestaliving.ie,www.vestaliving.ie,ie,vestalvng
31,24,0,100.0,1.0,0.0799628,0.062663216,3,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1,809,18557,1,100.0,100.0,0,1,1,0,0,1,0,4,0,1,1,1,0,0,0,0,1,19,14,20,88,0,9,1,103468.txt,https://www.holcimfoundation.org,www.holcimfoundation.org,org,holcimfoundation
75,28,0,22.33401033,0.833333333,0.5229071,0.04217722,3,1,0,0,0.0,58,0.773,6,0.08,0,0,0,4,0.053,0,13,123,1,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,oph09813.txt,http://mail.deliverylifesupport.com/public/jnzaw71j9b23tznirzuvctc5mccxkdkh,mail.deliverylifesupport.com,com,maildeliverylifesupportpublicjnzaw71j9b23tznirzuvctc5mccxkdkh
35,28,0,100.0,1.0,0.5229071,0.063269175,3,1,0,0,0.0,22,0.629,0,0.0,0,0,0,1,0.029,1,593,9381,1,100.0,100.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,15,12,12,56,0,64,1,835327.txt,https://www.celebrityextraonline.com,www.celebrityextraonline.com,com,celebrityextraonline
45,36,0,48.94894895,0.46875,0.5229071,0.045029849,3,1,0,0,0.0,25,0.556,6,0.133,0,0,0,6,0.133,1,8,83,0,3.125,3.125,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8114183.txt,https://live120-gw-cu-pro554.firebaseapp.com/,live120-gw-cu-pro554.firebaseapp.com,com,0
22,15,0,100.0,1.0,0.5229071,0.070589325,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,665,9381,1,100.0,100.0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,34,16,21,68,1,70,1,46464.txt,https://www.artrage.com,www.artrage.com,com,artrage
20,13,0,100.0,1.0,0.0101825,0.069307698,2,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,1229,1350,1,83.33333333,83.33333333,1,0,1,0,0,1,0,3,0,0,0,1,0,0,1,0,1,19,7,16,59,0,16,1,436261.txt,https://www.cansia.ca,www.cansia.ca,ca,ansia
23,17,0,91.80050719,1.0,0.5229071,0.06287243,3,1,0,0,0.0,11,0.478,0,0.0,0,0,0,1,0.043,0,16,50,1,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw51274.txt,http://www.longmusic.com,www.longmusic.com,com,longmusic
25,18,0,100.0,1.0,0.5229071,0.065257635,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,13375,9381,1,100.0,100.0,1,1,1,0,0,1,0,13,0,1,1,1,0,0,0,0,1,88,14,26,149,1,153,1,756096.txt,https://www.toolsgroup.com,www.toolsgroup.com,com,toolsgroup
45,37,0,33.52427819,0.424242424,0.001502,0.039069053,3,1,0,0,0.0,22,0.489,9,0.2,0,0,0,6,0.133,1,108,8125,1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8002186.txt,https://meta-business-page-1298-51287.web.app/,meta-business-page-1298-51287.web.app,app,meta-business-page-1298-51287web
34,27,0,100.0,1.0,0.5229071,0.067701703,3,1,0,0,0.0,21,0.618,0,0.0,0,0,0,1,0.029,1,1387,515,1,100.0,100.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,43,3,6,125,0,127,1,409949.txt,https://www.fortunetelleroracle.com,www.fortunetelleroracle.com,com,fortunetelleroracle
32,23,0,40.72222222,0.631578947,0.001502,0.036490088,3,1,0,0,0.0,18,0.562,2,0.062,0,0,0,4,0.125,1,125,204,1,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,3,3,0,0,4,0,8070272.txt,https://quotafull-db30f.web.app/,quotafull-db30f.web.app,app,quotafull-db30fweb
28,21,0,100.0,0.785714286,0.028555,0.061828329,2,2,0,0,0.0,14,0.5,0,0.0,0,0,0,2,0.071,1,1382,29864,1,0.0,0.0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,7,24,21,311,3,318,1,497189.txt,https://www.woodbrooke.org.uk,www.woodbrooke.org.uk,uk,woodbrookeorg
23,16,0,100.0,0.666666667,0.0020445,0.048211986,2,2,0,0,0.0,9,0.391,0,0.0,0,0,0,2,0.087,1,5760,31362,1,0.0,0.0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,35,6,36,119,0,35,1,734733.txt,https://www.unpaz.edu.ar,www.unpaz.edu.ar,ar,unpzedu
24,17,0,100.0,1.0,0.0799628,0.066317021,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,346,330,1,100.0,100.0,1,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,4,6,9,45,6,57,1,49949.txt,https://www.greeninfo.org,www.greeninfo.org,org,greeninfo
19,12,0,100.0,1.0,0.0101825,0.058395733,2,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,1835,649,1,100.0,100.0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,6,2,8,96,0,12,1,444379.txt,https://www.afhto.ca,www.afhto.ca,ca,afhto
39,31,0,53.24319028,0.47826087,0.0017496,0.055910219,3,4,0,0,0.0,23,0.59,0,0.0,0,0,0,5,0.128,0,4,525,0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8091844.txt,http://www.saiaonaard.co.jp.ooppox.xyz/,www.saiaonaard.co.jp.ooppox.xyz,xyz,0
33,19,0,45.72307692,0.6,0.0017496,0.051209923,3,0,0,0,0.0,22,0.667,0,0.0,0,0,0,3,0.091,1,4,52,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7980934.txt,https://murakami-flower.xyz/claim/,murakami-flower.xyz,xyz,0
20,13,0,100.0,1.0,0.0799628,0.063793935,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,658,2148,1,100.0,100.0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,19,25,50,76,7,80,1,733515.txt,https://www.rgics.org,www.rgics.org,org,rgics
31,24,0,100.0,0.823529412,0.0094423,0.067530168,2,2,0,0,0.0,17,0.548,0,0.0,0,0,0,2,0.065,1,9019,2046,1,0.0,0.0,1,1,0,0,0,1,0,2,0,0,1,1,1,0,0,0,1,61,9,17,313,0,331,1,641402.txt,https://www.recantoflores.com.br,www.recantoflores.com.br,br,recantoflorescom
23,16,0,100.0,1.0,0.5229071,0.071626784,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,2824,398,1,100.0,100.0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1,25,9,15,692,0,43,1,50797.txt,https://www.lacartes.com,www.lacartes.com,com,lacartes
28,21,0,100.0,1.0,0.012178,0.056913899,2,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,511,633,1,0.0,0.0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,10,10,8,32,0,0,1,744555.txt,https://www.lingualombarda.it,www.lingualombarda.it,it,lngualombarda
59,42,0,38.35294118,0.289473684,0.5229071,0.057332856,3,1,0,0,0.0,38,0.644,7,0.119,0,0,0,6,0.102,1,2,67,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8037929.txt,https://connection-orangebank-certicode.derlma.com/9827345/,connection-orangebank-certicode.derlma.com,com,0
23,16,0,71.42857143,1.0,0.0001306,0.0509331,2,1,0,0,0.0,11,0.478,0,0.0,0,0,0,1,0.043,0,20,210,1,100.0,100.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw132904.txt,http://www.sabtahval.ml,www.sabtahval.ml,ml,sabtahval
24,17,0,100.0,1.0,0.0012193,0.053977135,2,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,2443,8047,1,0.0,0.0,1,1,1,1,0,1,0,4,0,1,1,0,0,0,0,0,1,27,17,22,95,0,143,1,74590.txt,https://www.clubhipico.cl,www.clubhipico.cl,cl,lubhipio
67,41,0,40.1712204,0.540540541,0.0384199,0.056319113,3,3,0,0,0.0,52,0.776,0,0.0,0,0,0,7,0.104,1,4,96,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8012094.txt,https://redirecougermanylag.blob.core.windows.net/babsiou/susnj.html,redirecougermanylag.blob.core.windows.net,net,0
29,22,0,100.0,1.0,0.0141483,0.056309989,2,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,1417,11948,1,0.0,0.0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,27,35,55,244,2,246,1,775772.txt,https://www.montfortlamaury.fr,www.montfortlamaury.fr,fr,montortlamaury
25,18,0,100.0,1.0,0.0141483,0.061468523,2,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,1134,4021,1,100.0,100.0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,59,19,16,106,5,72,1,767858.txt,https://www.communicart.fr,www.communicart.fr,fr,communicart
19,12,0,100.0,1.0,0.0003954,0.056164438,2,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,239,768,1,100.0,100.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,2,0,1,3,0,12,1,168269.txt,https://www.slovo.bg,www.slovo.bg,bg,slovo
28,22,0,35.52479815,0.384615385,9.8e-06,0.027244705,4,1,0,0,0.0,10,0.357,6,0.214,0,0,0,1,0.036,0,2,37,0,7.692307692,7.692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw50803.txt,http://www.xd7e407p4gt6u.date,www.xd7e407p4gt6u.date,date,0
27,20,0,100.0,1.0,0.5229071,0.061142461,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,6630,8384,1,100.0,100.0,0,0,1,0,0,1,0,19,0,0,1,1,1,1,1,0,1,112,101,28,214,0,23,1,446631.txt,https://www.girlhomeshop.com,www.girlhomeshop.com,com,girlhomeshop
63,16,0,27.44249015,1.0,0.0180132,0.039556186,2,1,0,0,0.0,42,0.667,7,0.111,0,0,0,7,0.111,0,73,7884,1,0.0,0.0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,2,2,7,0,0,3,0,oph09785.txt,http://595221.selcdn.ru/qwerty-ohdhdjejnnad-najahhy/index4.html,595221.selcdn.ru,ru,595221selcdnqwerty-ohdhdjejnnad-najahhyindex4html
23,16,0,100.0,1.0,0.5229071,0.056185289,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,575,6230,1,100.0,100.0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,20,20,28,53,4,55,1,655347.txt,https://www.maymadly.com,www.maymadly.com,com,maymadly
60,20,0,28.97169152,1.0,0.5229071,0.060136176,3,0,0,0,0.0,47,0.783,0,0.0,0,0,0,6,0.1,0,18,13612,1,0.0,0.0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,1,2,1,0,3,0,8137173.txt,http://steveconleysales.com/interac/directing/nbc/index.html,steveconleysales.com,com,steveconleysalesinteracdirectingnbcindexhtml
24,17,0,100.0,1.0,0.5229071,0.060299047,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,575,10830,1,100.0,100.0,0,0,1,0,0,0,0,12,0,1,1,0,0,1,0,0,1,15,5,11,77,0,23,1,875054.txt,https://www.moodybank.com,www.moodybank.com,com,moodybank
44,37,0,100.0,1.0,0.0384199,0.066453226,3,1,0,0,0.0,31,0.705,0,0.0,0,0,0,1,0.023,1,775,2297,1,100.0,100.0,0,0,1,0,0,1,0,3,0,0,0,1,0,0,1,0,0,10,16,10,28,2,2,1,904475.txt,https://www.theamericanbrabantassociation.net,www.theamericanbrabantassociation.net,net,theamericanbrabantassociation
18,11,0,100.0,1.0,0.0799628,0.045716225,3,1,0,0,0.0,5,0.278,0,0.0,0,0,0,1,0.056,1,779,512,1,100.0,100.0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,19,0,6,128,1,21,1,109416.txt,https://www.gwp.org,www.gwp.org,org,gwp
44,35,0,38.29478458,0.84375,0.0059772,0.049605045,2,1,0,0,0.0,26,0.591,5,0.114,0,0,0,5,0.114,1,198,869,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8096448.txt,https://imperfectsharpkernel--86879.repl.co/,imperfectsharpkernel--86879.repl.co,co,imperfectsharpkernel--86879repl
25,18,0,100.0,1.0,0.5229071,0.060366821,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,1027,620,1,100.0,100.0,1,0,0,1,0,1,0,4,0,1,1,0,0,0,0,0,1,14,2,14,85,12,29,1,440501.txt,https://www.sledisland.com,www.sledisland.com,com,sledisland
26,20,0,73.62132353,0.923076923,0.0180132,0.019982845,2,2,0,0,0.0,6,0.231,7,0.269,0,0,0,2,0.077,0,9,44,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw29671.txt,http://www.a0571844.xsph.ru,www.a0571844.xsph.ru,ru,a0571844xsph
22,15,0,100.0,1.0,0.5229071,0.06190188,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,3596,12612,1,100.0,100.0,1,1,1,1,0,1,2,1,0,1,1,1,0,1,0,0,1,28,49,43,221,3,245,1,617015.txt,https://www.inihits.com,www.inihits.com,com,inihits
20,13,0,100.0,1.0,0.0038776,0.056279145,2,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,895,12661,1,100.0,100.0,1,0,1,0,0,0,0,2,0,1,1,1,0,1,0,0,0,85,25,34,116,0,87,1,458451.txt,https://www.svhorn.at,www.svhorn.at,at,svhorn
25,18,0,100.0,1.0,0.5229071,0.071617861,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,657,488,1,100.0,100.0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,23,2,6,0,16,7,1,453490.txt,https://www.cirrascale.com,www.cirrascale.com,com,cirrascale
25,9,0,41.2605588,0.833333333,0.0141483,0.040356885,2,1,0,0,0.0,12,0.48,2,0.08,0,0,0,3,0.12,1,3,39,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7850922.txt,https://s.free.fr/66syaywb,s.free.fr,fr,0
36,27,0,41.60297864,0.869565217,0.001502,0.043173999,3,1,0,0,0.0,23,0.639,2,0.056,0,0,0,3,0.083,1,108,8125,1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8105633.txt,https://maildinshaakckjnw28.web.app/,maildinshaakckjnw28.web.app,app,maildinshaakckjnw28web
21,14,0,100.0,1.0,0.5229071,0.070305329,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,988,441,1,100.0,100.0,1,0,1,1,0,1,1,3,0,1,0,0,0,0,0,0,1,37,3,9,0,13,7,1,785656.txt,https://www.oatext.com,www.oatext.com,com,oatext
102,15,0,16.23978461,0.666666667,0.0129268,0.039002045,2,1,0,0,0.0,78,0.765,10,0.098,0,0,0,6,0.059,1,9,110,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8127096.txt,https://gateway.ipfs.io/ipfs/bafybeicut2gtz2rcrdw2vby4vlndj2ehe7ph64scqtjwjqw6kcpy6esdti/solution.html,gateway.ipfs.io,io,gatewayipfsipfsbafybeicut2gtz2rcrdw2vby4vlndj2ehe7ph64scqtjwjqw6kcpy6esdtisolutnhtml
23,16,0,100.0,1.0,0.0004267,0.059944931,2,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,291,338,1,100.0,100.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,3,1,4,0,5,1,251139.txt,https://www.showtimes.ae,www.showtimes.ae,ae,showtimes
29,22,0,100.0,1.0,0.5229071,0.058766657,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,752,13578,1,100.0,100.0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,38,22,19,119,0,145,1,656926.txt,https://www.ncbreakingnews.com,www.ncbreakingnews.com,com,ncbreakingnews
54,48,0,67.41505969,0.275,0.5229071,0.049611837,3,4,0,0,0.0,34,0.63,3,0.056,0,0,0,6,0.111,0,3,269,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw146239.txt,http://www.dfscxv2dvxqaaa.s3.eu-central-1.amazonaws.com,www.dfscxv2dvxqaaa.s3.eu-central-1.amazonaws.com,com,0
65,18,0,24.674016,1.0,0.5229071,0.04385074,3,0,0,0,0.0,51,0.785,4,0.062,0,0,0,3,0.046,0,13,103,1,0.0,100.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,oph09339.txt,http://sksfishtrading.com/public/qohnmtfeyfeir4vmflo3x1ml0wzjssal,sksfishtrading.com,com,sksfishtradingpublicqohnmtfeyfeir4vmflo3x1ml0wzjssal
